// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A7C9
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
51312										5.071146	-7.248414	3.939615	0.005157	0.002584	-0.008835	0.102331	-0.259491	-0.350179	0.730156	-0.067855	-0.294876	-0.612630
51313										5.039519	-7.235905	3.915138	0.003753	0.003218	-0.003443	0.100116	-0.255255	-0.348941	0.730157	-0.067858	-0.294854	-0.612639
51314										5.060252	-7.225950	3.941557	0.004799	0.007864	-0.001462	0.100589	-0.251980	-0.347840	0.730149	-0.067835	-0.294822	-0.612666
51315										5.050622	-7.256945	3.915554	0.000511	0.012557	-0.008424	0.108696	-0.249074	-0.351416	0.730114	-0.067843	-0.294807	-0.612716
51316										5.050761	-7.256587	3.916038	-0.001905	0.008598	-0.006800	0.103118	-0.263244	-0.354079	0.730085	-0.067860	-0.294772	-0.612764
51317										5.029403	-7.267409	3.914705	-0.004731	0.006895	-0.010448	0.104977	-0.246849	-0.347339	0.730059	-0.067905	-0.294750	-0.612801
51318										5.007325	-7.279789	3.937299	-0.009245	0.002428	-0.008847	0.111158	-0.257000	-0.352827	0.730042	-0.067966	-0.294703	-0.612837
51319										5.029548	-7.268585	3.938225	-0.007464	-0.000515	-0.007179	0.100738	-0.250533	-0.358495	0.730042	-0.068027	-0.294662	-0.612851
51320										5.041329	-7.290184	3.936740	-0.006954	-0.002611	-0.007265	0.103469	-0.254362	-0.344263	0.730039	-0.068088	-0.294617	-0.612869
51321										5.039325	-7.294366	4.009245	-0.003008	-0.004939	-0.009148	0.112020	-0.254515	-0.344668	0.730048	-0.068147	-0.294598	-0.612860
51322										5.030604	-7.269415	3.961234	-0.000376	0.002311	-0.007057	0.103762	-0.251740	-0.347752	0.730035	-0.068173	-0.294571	-0.612886
51323										5.063888	-7.279572	3.962015	0.001722	0.002819	-0.007035	0.105953	-0.257527	-0.347288	0.730029	-0.068193	-0.294557	-0.612897
51324										5.043541	-7.288746	3.936570	0.003343	0.005477	-0.008712	0.106729	-0.258442	-0.350422	0.730009	-0.068202	-0.294547	-0.612925
51325										5.054206	-7.311259	3.960712	0.006235	0.007287	-0.008635	0.094744	-0.250560	-0.348904	0.729989	-0.068201	-0.294552	-0.612947
51326										5.077069	-7.297967	3.938769	0.006518	0.010685	-0.008493	0.104306	-0.247785	-0.351739	0.729962	-0.068185	-0.294550	-0.612982
51327										5.024548	-7.295006	3.888939	0.006995	0.008536	-0.006793	0.097135	-0.247243	-0.345288	0.729942	-0.068174	-0.294549	-0.613006
51328										5.000618	-7.253861	3.940311	0.005792	0.009490	-0.012118	0.098863	-0.253444	-0.346642	0.729910	-0.068174	-0.294559	-0.613040
51329										5.014143	-7.271797	3.891654	0.007062	0.008643	-0.010363	0.101588	-0.260867	-0.349447	0.729884	-0.068172	-0.294572	-0.613066
51330										5.001598	-7.252306	3.941930	0.003889	0.003434	-0.010581	0.101366	-0.246192	-0.350993	0.729872	-0.068185	-0.294572	-0.613078
51331										5.004039	-7.248735	3.893694	0.006941	-0.000356	-0.007160	0.106516	-0.254074	-0.352607	0.729877	-0.068193	-0.294575	-0.613070
51332										5.037548	-7.258580	3.894756	0.004400	0.001338	-0.010667	0.100987	-0.253643	-0.341437	0.729864	-0.068213	-0.294577	-0.613083
51333										5.080496	-7.237112	3.922512	0.003820	0.003327	-0.007010	0.109940	-0.252742	-0.353060	0.729857	-0.068224	-0.294569	-0.613093
51334										5.080829	-7.236619	3.922992	0.003309	0.005423	-0.006923	0.108461	-0.253681	-0.352011	0.729840	-0.068229	-0.294552	-0.613121
51335										5.059339	-7.247309	3.922143	0.003079	0.010916	-0.006695	0.102205	-0.252442	-0.341201	0.729813	-0.068227	-0.294539	-0.613160
51336										5.037510	-7.258201	3.921358	0.000367	0.012343	-0.001275	0.106300	-0.254204	-0.354619	0.729787	-0.068212	-0.294491	-0.613215
51337										5.025942	-7.236440	3.922842	-0.000904	0.013189	-0.003029	0.105028	-0.253376	-0.351011	0.729760	-0.068210	-0.294451	-0.613267
51338										5.049182	-7.278072	3.897411	-0.001312	0.015444	-0.008298	0.106429	-0.252964	-0.346449	0.729709	-0.068216	-0.294422	-0.613341
51339										5.013560	-7.271590	3.970337	-0.000604	0.007802	-0.006826	0.105690	-0.250322	-0.345977	0.729689	-0.068234	-0.294399	-0.613374
51340										5.081416	-7.289348	3.923292	-0.002387	0.010744	-0.008493	0.105981	-0.257657	-0.349297	0.729651	-0.068253	-0.294369	-0.613431
51341										5.027258	-7.289557	3.921497	-0.000500	0.007962	-0.012181	0.100200	-0.259619	-0.354948	0.729620	-0.068284	-0.294366	-0.613466
51342										5.038045	-7.312076	3.945453	-0.000220	0.011360	-0.012038	0.103549	-0.251826	-0.350005	0.729578	-0.068302	-0.294356	-0.613519
51343										5.037495	-7.312918	3.970424	0.000573	0.012663	-0.011982	0.102769	-0.256414	-0.346633	0.729534	-0.068320	-0.294354	-0.613570
51344										5.004217	-7.303069	3.994906	0.005863	0.009598	-0.015676	0.105224	-0.260213	-0.347540	0.729493	-0.068330	-0.294377	-0.613607
51345										4.984325	-7.255793	3.948992	0.008240	0.013506	-0.015508	0.098938	-0.252720	-0.351970	0.729443	-0.068327	-0.294411	-0.613650
51346										5.004638	-7.246295	4.000702	0.011957	0.016676	-0.017155	0.095151	-0.262290	-0.343096	0.729383	-0.068304	-0.294456	-0.613702
51347										4.997910	-7.273381	3.926876	0.015314	0.007502	-0.017530	0.104569	-0.253746	-0.353071	0.729349	-0.068294	-0.294521	-0.613714
51348										5.009266	-7.239202	3.930482	0.010292	0.005125	-0.015850	0.101087	-0.254338	-0.348512	0.729326	-0.068294	-0.294560	-0.613721
51349										4.999990	-7.270939	3.928751	0.007323	-0.005634	-0.014515	0.096432	-0.260256	-0.347423	0.729331	-0.068332	-0.294593	-0.613696
51350										5.075458	-7.261023	3.981202	0.005355	-0.011797	-0.009414	0.104007	-0.251980	-0.347793	0.729367	-0.068366	-0.294598	-0.613646
51351										5.087954	-7.281904	3.980187	0.006695	-0.012536	-0.011228	0.099120	-0.251784	-0.347577	0.729397	-0.068411	-0.294619	-0.613596
51352										5.090161	-7.279560	3.955897	0.010376	-0.009418	-0.011091	0.099590	-0.256982	-0.346285	0.729421	-0.068430	-0.294644	-0.613553
51353										5.069555	-7.234029	3.933451	0.008965	-0.008784	-0.005707	0.105741	-0.249905	-0.349623	0.729452	-0.068444	-0.294651	-0.613511
51354										5.060013	-7.266001	3.931659	0.014334	-0.002902	-0.010814	0.102473	-0.255105	-0.342924	0.729458	-0.068435	-0.294685	-0.613489
51355										5.048642	-7.188855	3.936487	0.011688	-0.001371	-0.008968	0.097358	-0.252485	-0.343759	0.729463	-0.068433	-0.294710	-0.613471
51356										5.051200	-7.184988	3.888799	0.014889	0.003895	-0.010531	0.100365	-0.255692	-0.349265	0.729457	-0.068404	-0.294744	-0.613465
51357										5.052929	-7.182352	3.865682	0.015473	0.001904	-0.014184	0.099374	-0.245953	-0.348247	0.729444	-0.068396	-0.294799	-0.613455
51358										5.074489	-7.171283	3.892742	0.015438	0.001852	-0.012398	0.095380	-0.258010	-0.342064	0.729438	-0.068377	-0.294842	-0.613444
51359										5.086649	-7.191765	3.892906	0.013543	-0.004206	-0.010863	0.100628	-0.255189	-0.350659	0.729448	-0.068379	-0.294880	-0.613413
51360										5.086658	-7.192193	3.917822	0.012920	-0.011106	-0.007572	0.104207	-0.264953	-0.344696	0.729490	-0.068379	-0.294902	-0.613353
51361										5.087887	-7.191299	3.917867	0.005942	-0.013792	-0.013052	0.109916	-0.260757	-0.351296	0.729519	-0.068435	-0.294927	-0.613300
51362										5.079630	-7.278080	3.912019	0.001060	-0.012979	-0.004098	0.099417	-0.254577	-0.351309	0.729556	-0.068478	-0.294899	-0.613265
51363										5.081498	-7.276518	3.886745	-0.004201	-0.018706	-0.004339	0.107748	-0.251693	-0.353396	0.729612	-0.068556	-0.294863	-0.613206
51364										5.084207	-7.329605	3.858186	-0.006775	-0.008231	-0.003917	0.103291	-0.258465	-0.348985	0.729635	-0.068617	-0.294809	-0.613198
51365										5.082041	-7.333844	3.930401	-0.005949	-0.006876	-0.005647	0.099795	-0.251044	-0.343461	0.729655	-0.068682	-0.294769	-0.613186
51366										5.060933	-7.344937	3.928506	-0.001203	0.000946	-0.005321	0.101345	-0.249184	-0.349554	0.729657	-0.068705	-0.294736	-0.613197
51367										5.069601	-7.258749	3.958461	0.002441	0.004015	-0.003405	0.099427	-0.253201	-0.352050	0.729656	-0.068710	-0.294710	-0.613211
51368										5.036727	-7.248094	3.958214	0.001926	0.006109	-0.003320	0.099391	-0.262111	-0.349457	0.729649	-0.068707	-0.294677	-0.613235
51369										5.011358	-7.208970	4.033072	0.000996	-0.004241	0.001615	0.095695	-0.255605	-0.347081	0.729679	-0.068721	-0.294631	-0.613220
51370										5.038871	-7.300954	3.930827	0.006768	-0.009449	-0.000372	0.096004	-0.255254	-0.351728	0.729729	-0.068720	-0.294608	-0.613171
51371										5.061609	-7.287913	3.908462	0.013096	0.000981	0.000061	0.096889	-0.255956	-0.345143	0.729747	-0.068683	-0.294603	-0.613157
51372										5.050054	-7.321716	3.931762	0.017978	0.003156	0.005516	0.097616	-0.251305	-0.344781	0.729779	-0.068600	-0.294589	-0.613134
51373										5.084401	-7.328747	3.885340	0.022721	0.002137	0.003698	0.104108	-0.261825	-0.355047	0.729804	-0.068516	-0.294601	-0.613108
51374										5.115042	-7.285404	3.915169	0.020109	0.003720	0.003759	0.101639	-0.254751	-0.353047	0.729825	-0.068432	-0.294598	-0.613094
51375										5.082685	-7.329033	3.912799	0.015605	-0.000755	0.005357	0.100597	-0.252373	-0.348408	0.729859	-0.068375	-0.294582	-0.613067
51376										5.080712	-7.275374	3.941365	0.017048	-0.001343	-0.001806	0.103336	-0.250427	-0.352234	0.729881	-0.068328	-0.294592	-0.613042
51377										5.049915	-7.261519	3.892927	0.015155	-0.007400	-0.000266	0.098913	-0.249817	-0.350200	0.729922	-0.068302	-0.294598	-0.612994
51378										5.049181	-7.262352	3.918042	0.014606	-0.005355	0.001601	0.098750	-0.250251	-0.355989	0.729959	-0.068263	-0.294588	-0.612958
51379										5.039185	-7.238709	3.895186	0.012646	-0.005666	-0.005558	0.107576	-0.252442	-0.341126	0.729983	-0.068257	-0.294605	-0.612922
51380										5.018097	-7.249249	3.894317	0.013092	-0.007862	-0.002072	0.094047	-0.254817	-0.351428	0.730017	-0.068241	-0.294605	-0.612883
51381										5.095628	-7.235298	3.873944	0.010170	-0.009728	-0.000365	0.101588	-0.253923	-0.349422	0.730062	-0.068238	-0.294596	-0.612835
51382										5.062026	-7.281791	3.919318	0.013471	-0.010157	0.004983	0.099663	-0.250078	-0.351478	0.730125	-0.068201	-0.294573	-0.612774
51383										5.095728	-7.290543	3.896338	0.016601	-0.004992	0.006980	0.096508	-0.247610	-0.352809	0.730174	-0.068145	-0.294556	-0.612730
51384										5.094355	-7.291655	3.921747	0.016844	-0.001643	0.008899	0.104264	-0.254294	-0.348707	0.730221	-0.068069	-0.294526	-0.612698
51385										5.049324	-7.315151	3.944899	0.020872	0.013818	0.007731	0.099393	-0.254643	-0.349584	0.730221	-0.067957	-0.294514	-0.612715
51386										4.994580	-7.258354	3.899244	0.017780	0.017545	0.006087	0.098590	-0.260018	-0.344619	0.730206	-0.067848	-0.294492	-0.612756
51387										4.982117	-7.236419	3.902073	0.017435	0.014048	0.009522	0.105491	-0.257176	-0.349216	0.730209	-0.067742	-0.294462	-0.612779
51388										4.947145	-7.227189	3.927466	0.012484	0.011769	0.007636	0.109053	-0.253272	-0.342001	0.730212	-0.067659	-0.294420	-0.612805
51389										4.990618	-7.203187	3.907327	0.015089	0.001342	0.005450	0.108930	-0.255669	-0.350630	0.730240	-0.067599	-0.294402	-0.612786
51390										5.011989	-7.247511	3.931034	0.011167	-0.005127	0.003401	0.105892	-0.255586	-0.342964	0.730269	-0.067572	-0.294375	-0.612768
51391										5.066708	-7.246379	3.933556	0.013738	-0.015603	0.003000	0.094654	-0.252223	-0.342508	0.730338	-0.067558	-0.294366	-0.612691
51392										5.111141	-7.278178	3.933660	0.014150	-0.017844	0.008274	0.099566	-0.252834	-0.344536	0.730428	-0.067526	-0.294335	-0.612603
51393										5.101019	-7.310732	3.931737	0.014049	-0.012156	0.001351	0.101797	-0.258095	-0.346953	0.730484	-0.067510	-0.294333	-0.612539
51394										5.079527	-7.265696	3.909500	0.014056	-0.003312	0.003480	0.106941	-0.252417	-0.348079	0.730523	-0.067462	-0.294315	-0.612506
51395										5.045617	-7.256198	3.934003	0.012784	-0.002472	0.001724	0.101809	-0.252985	-0.347758	0.730553	-0.067429	-0.294305	-0.612479
51396										5.046250	-7.254487	3.910748	0.016674	0.003950	0.005554	0.106201	-0.255234	-0.347611	0.730570	-0.067355	-0.294284	-0.612477
51397										5.032563	-7.235159	3.961499	0.013271	0.004230	0.005557	0.103762	-0.254470	-0.347754	0.730590	-0.067295	-0.294259	-0.612472
51398										5.021564	-7.212106	3.938889	0.010315	0.002319	0.009048	0.095817	-0.253024	-0.355792	0.730615	-0.067238	-0.294207	-0.612473
51399										5.011456	-7.243638	3.913262	0.011654	0.001575	0.007238	0.096931	-0.261610	-0.348159	0.730645	-0.067186	-0.294172	-0.612460
51400										5.042805	-7.255408	3.939063	0.007426	0.000504	0.008972	0.102470	-0.250935	-0.342660	0.730688	-0.067137	-0.294114	-0.612441
51401										5.043128	-7.254100	3.915492	0.009390	0.006652	0.003854	0.104955	-0.258554	-0.345752	0.730696	-0.067091	-0.294083	-0.612452
51402										4.989094	-7.253326	3.890008	0.013027	0.000878	0.003644	0.103677	-0.255324	-0.341706	0.730719	-0.067040	-0.294060	-0.612441
51403										5.052617	-7.276551	3.941130	0.011175	0.003718	0.005534	0.103829	-0.253353	-0.352513	0.730739	-0.066990	-0.294029	-0.612438
51404										5.020044	-7.264744	3.916972	0.009043	0.003159	0.007293	0.101790	-0.253728	-0.346405	0.730761	-0.066939	-0.293979	-0.612441
51405										4.986574	-7.254348	3.916906	0.004884	0.002184	0.005457	0.092180	-0.248927	-0.340204	0.730783	-0.066915	-0.293930	-0.612442
51406										4.996428	-7.277411	3.940928	0.002786	0.001673	0.005432	0.103824	-0.250187	-0.352184	0.730813	-0.066890	-0.293870	-0.612436
51407										4.964901	-7.264600	3.891726	0.000176	0.003257	0.005484	0.097471	-0.258944	-0.351884	0.730831	-0.066881	-0.293806	-0.612447
51408										4.985195	-7.254833	3.917763	0.005910	-0.002007	0.005302	0.100216	-0.259160	-0.356105	0.730865	-0.066856	-0.293756	-0.612433
51409										5.006511	-7.243877	3.919146	-0.000728	-0.007033	0.008663	0.100419	-0.248287	-0.353126	0.730917	-0.066863	-0.293680	-0.612407
51410										5.016621	-7.267171	3.942413	0.002429	-0.010666	0.006749	0.096952	-0.253399	-0.349639	0.730976	-0.066865	-0.293617	-0.612366
51411										5.050398	-7.276548	3.918430	0.001950	-0.008523	0.005042	0.102696	-0.253643	-0.341413	0.731026	-0.066874	-0.293563	-0.612332
51412										5.049621	-7.277950	3.942385	0.000433	-0.011036	0.001369	0.106999	-0.250668	-0.352227	0.731078	-0.066897	-0.293514	-0.612290
51413										5.073289	-7.320059	3.916123	0.001192	-0.009780	0.003206	0.099243	-0.254605	-0.338907	0.731126	-0.066917	-0.293465	-0.612254
51414										5.083002	-7.288519	3.942253	-0.001038	-0.004655	-0.001966	0.100518	-0.261089	-0.342802	0.731148	-0.066944	-0.293421	-0.612246
51415										5.039912	-7.310761	3.939458	0.004228	0.001069	-0.001734	0.101557	-0.252832	-0.347238	0.731158	-0.066944	-0.293396	-0.612246
51416										4.994912	-7.279646	3.964288	0.008109	-0.001356	-0.000028	0.103803	-0.259643	-0.350682	0.731183	-0.066924	-0.293373	-0.612229
51417										5.017840	-7.266640	3.941840	0.006973	-0.000329	-0.008925	0.101563	-0.252264	-0.347630	0.731184	-0.066936	-0.293383	-0.612222
51418										5.030257	-7.286502	3.917399	0.007875	0.004139	0.000179	0.103077	-0.258071	-0.351150	0.731190	-0.066907	-0.293357	-0.612231
51419										4.953196	-7.299298	3.938990	0.012058	-0.003686	-0.001890	0.095127	-0.257137	-0.341412	0.731216	-0.066889	-0.293357	-0.612201
51420										5.007151	-7.299236	3.966127	0.010787	-0.002847	-0.003648	0.101113	-0.255232	-0.350412	0.731242	-0.066870	-0.293357	-0.612173
51421										5.043089	-7.305248	3.894526	0.013642	-0.001079	-0.001786	0.100316	-0.262288	-0.345753	0.731262	-0.066840	-0.293361	-0.612150
51422										4.988710	-7.305447	3.893252	0.010240	-0.000798	-0.001785	0.101542	-0.258991	-0.346127	0.731283	-0.066815	-0.293352	-0.612132
51423										5.000982	-7.325333	3.869002	0.015393	-0.004060	0.001682	0.102239	-0.254734	-0.343604	0.731318	-0.066776	-0.293349	-0.612095
51424										5.000231	-7.270416	3.872419	0.009615	-0.007688	0.001529	0.105368	-0.259037	-0.340374	0.731362	-0.066759	-0.293327	-0.612055
51425										5.011038	-7.292869	3.896348	0.008957	-0.008806	-0.005661	0.096949	-0.256412	-0.349444	0.731394	-0.066773	-0.293333	-0.612013
51426										5.032289	-7.282438	3.922343	0.008343	-0.006849	-0.000229	0.099313	-0.257420	-0.343887	0.731433	-0.066763	-0.293314	-0.611976
51427										5.056224	-7.268323	3.875137	0.008611	-0.012298	-0.002217	0.105277	-0.254761	-0.333887	0.731481	-0.066776	-0.293308	-0.611921
51428										5.066216	-7.291999	3.923361	0.010987	-0.008388	-0.002064	0.098622	-0.255889	-0.346844	0.731520	-0.066765	-0.293303	-0.611877
51429										5.066533	-7.291493	3.923893	0.012024	-0.003731	-0.000102	0.108113	-0.249820	-0.344611	0.731550	-0.066743	-0.293297	-0.611847
51430										5.076138	-7.259457	3.950963	0.009414	-0.002147	-0.000051	0.096048	-0.253199	-0.354828	0.731571	-0.066722	-0.293278	-0.611833
51431										5.044090	-7.303134	3.948247	0.010485	0.002555	0.000126	0.095259	-0.259643	-0.350802	0.731584	-0.066691	-0.293264	-0.611828
51432										5.056031	-7.267453	3.902533	0.011211	0.003767	0.003747	0.104503	-0.258072	-0.348400	0.731610	-0.066636	-0.293237	-0.611816
51433										5.066039	-7.290144	3.927035	0.008835	-0.000143	0.003596	0.098241	-0.247544	-0.354510	0.731636	-0.066608	-0.293206	-0.611803
51434										5.044989	-7.299803	3.902268	0.014133	0.005627	0.002038	0.097669	-0.255583	-0.348539	0.731644	-0.066548	-0.293192	-0.611807
51435										5.000620	-7.322905	3.925112	0.012136	0.005252	-0.003341	0.110847	-0.256631	-0.348049	0.731642	-0.066515	-0.293195	-0.611810
51436										4.978937	-7.333474	3.924973	0.014199	0.005718	-0.001530	0.105163	-0.255302	-0.343170	0.731640	-0.066465	-0.293194	-0.611819
51437										4.977950	-7.334124	3.950514	0.011310	0.003903	-0.001605	0.106184	-0.256457	-0.346345	0.731646	-0.066434	-0.293189	-0.611818
51438										4.967687	-7.310592	3.927927	0.015259	0.001571	-0.003463	0.104771	-0.253791	-0.350098	0.731650	-0.066394	-0.293199	-0.611813
51439										4.965932	-7.312397	3.977759	0.013095	0.000971	0.000081	0.099154	-0.258050	-0.349960	0.731667	-0.066358	-0.293194	-0.611798
51440										4.968852	-7.308041	3.905720	0.017590	-0.003412	-0.003635	0.101361	-0.252699	-0.350691	0.731691	-0.066318	-0.293213	-0.611765
51441										4.978591	-7.275567	3.933323	0.017835	-0.000058	-0.001725	0.103960	-0.251349	-0.344452	0.731709	-0.066271	-0.293230	-0.611740
51442										5.033984	-7.272997	3.912218	0.012548	0.003022	0.001941	0.100144	-0.247196	-0.350945	0.731722	-0.066223	-0.293211	-0.611739
51443										5.044216	-7.239575	3.915475	0.018594	0.001201	0.000112	0.106921	-0.259864	-0.346708	0.731741	-0.066166	-0.293223	-0.611717
51444										5.022488	-7.250222	3.915256	0.010485	0.002555	0.000131	0.102515	-0.264494	-0.345877	0.731749	-0.066132	-0.293205	-0.611719
51445										5.044206	-7.238544	3.917392	0.008968	0.000037	-0.003538	0.100031	-0.258840	-0.342895	0.731761	-0.066122	-0.293201	-0.611708
51446										5.013430	-7.280928	3.890128	0.004807	-0.000942	-0.005375	0.091989	-0.258664	-0.343968	0.731774	-0.066126	-0.293189	-0.611698
51447										5.034468	-7.270474	3.916282	0.006358	0.001621	-0.003490	0.109043	-0.256133	-0.341282	0.731780	-0.066122	-0.293176	-0.611697
51448										5.012995	-7.225584	3.893747	0.004539	0.004509	-0.003393	0.105480	-0.255343	-0.348385	0.731783	-0.066111	-0.293154	-0.611706
51449										5.022478	-7.249249	3.942477	0.008421	0.002089	-0.001679	0.096872	-0.246742	-0.343959	0.731792	-0.066094	-0.293141	-0.611703
51450										5.031319	-7.218299	3.993705	0.008411	-0.006761	-0.003782	0.098530	-0.250184	-0.357718	0.731821	-0.066096	-0.293134	-0.611672
51451										5.022231	-7.249478	3.967762	0.009448	-0.002102	-0.001825	0.107178	-0.262178	-0.347623	0.731842	-0.066084	-0.293126	-0.611652
51452										5.045775	-7.291185	3.942736	0.008901	-0.000050	0.000033	0.105487	-0.260954	-0.348912	0.731858	-0.066060	-0.293104	-0.611645
51453										5.035251	-7.323700	3.941584	0.009458	0.006748	0.000279	0.098367	-0.250562	-0.346124	0.731859	-0.066025	-0.293086	-0.611657
51454										5.003596	-7.366254	3.915212	0.011564	0.016110	0.002409	0.093927	-0.250170	-0.342888	0.731839	-0.065951	-0.293060	-0.611701
51455										4.980346	-7.322430	3.918363	0.016617	0.018522	-0.001056	0.098395	-0.257396	-0.348114	0.731807	-0.065868	-0.293065	-0.611745
51456										5.002136	-7.309482	3.897385	0.011363	0.021648	0.000822	0.097127	-0.252309	-0.344723	0.731779	-0.065784	-0.293044	-0.611798
51457										4.956481	-7.278136	3.923141	0.012068	0.005164	0.000238	0.101695	-0.249495	-0.339678	0.731785	-0.065742	-0.293034	-0.611800
51458										4.966609	-7.244857	3.926197	0.009457	0.006748	0.000283	0.100829	-0.257243	-0.347556	0.731789	-0.065700	-0.293012	-0.611811
51459										4.989147	-7.232061	3.903996	0.009448	-0.002103	-0.001818	0.097987	-0.248864	-0.336388	0.731810	-0.065688	-0.293004	-0.611791
51460										4.978129	-7.265568	3.927001	0.010787	-0.002852	-0.003625	0.108700	-0.250515	-0.351679	0.731834	-0.065670	-0.293004	-0.611764
51461										5.034979	-7.261797	3.881037	0.009037	0.000121	-0.007099	0.106402	-0.258533	-0.344487	0.731838	-0.065669	-0.293013	-0.611755
51462										5.043960	-7.230554	3.932436	0.008523	0.002216	-0.007027	0.100874	-0.251695	-0.350763	0.731826	-0.065665	-0.293015	-0.611769
51463										5.043413	-7.230963	3.957693	0.009627	0.006961	-0.008639	0.105735	-0.256936	-0.349169	0.731809	-0.065653	-0.293030	-0.611784
51464										5.012619	-7.273198	3.930929	0.006191	0.007199	-0.006860	0.100336	-0.253837	-0.347190	0.731789	-0.065644	-0.293023	-0.611811
51465										5.001483	-7.250919	3.932519	0.008565	0.011110	-0.006710	0.095676	-0.259078	-0.345729	0.731764	-0.065621	-0.293026	-0.611842
51466										5.002439	-7.249143	3.909273	0.005955	0.012694	-0.006666	0.096839	-0.252879	-0.341604	0.731741	-0.065597	-0.293019	-0.611876
51467										4.958204	-7.272262	3.931847	0.004338	0.010044	-0.004981	0.100875	-0.257394	-0.350809	0.731721	-0.065587	-0.293003	-0.611909
51468										4.957218	-7.273072	3.956904	0.002720	0.007395	-0.003297	0.103682	-0.256001	-0.342078	0.731716	-0.065577	-0.292974	-0.611930
51469										4.979967	-7.260411	3.934203	-0.001681	0.003056	-0.007044	0.100129	-0.250625	-0.349833	0.731708	-0.065609	-0.292950	-0.611947
51470										4.982267	-7.257906	3.885311	-0.004090	-0.000897	-0.005410	0.098574	-0.262966	-0.343420	0.731713	-0.065648	-0.292909	-0.611957
51471										5.013639	-7.270523	3.934575	-0.002027	-0.000428	-0.003597	0.098043	-0.254583	-0.340409	0.731721	-0.065680	-0.292872	-0.611961
51472										5.015792	-7.268309	3.885320	-0.012233	0.000411	-0.003618	0.097368	-0.258053	-0.344526	0.731732	-0.065737	-0.292802	-0.611975
51473										5.004049	-7.303568	3.931331	-0.005123	-0.005558	-0.007366	0.099147	-0.262111	-0.349460	0.731746	-0.065800	-0.292770	-0.611967
51474										5.013890	-7.271853	3.957108	-0.006770	0.000601	-0.001798	0.103222	-0.254886	-0.344114	0.731763	-0.065832	-0.292710	-0.611973
51475										5.026471	-7.292223	3.931898	-0.001133	0.001004	-0.008899	0.100334	-0.257090	-0.347039	0.731757	-0.065871	-0.292694	-0.611983
51476										5.005396	-7.303030	3.930615	0.000449	0.003612	-0.008798	0.104173	-0.252747	-0.342222	0.731746	-0.065894	-0.292679	-0.612001
51477										5.028459	-7.290130	3.907924	0.002546	0.004124	-0.008769	0.097186	-0.248071	-0.348912	0.731733	-0.065913	-0.292674	-0.612016
51478										5.027868	-7.290775	3.932798	0.005879	0.003760	-0.005194	0.095427	-0.257157	-0.345382	0.731729	-0.065907	-0.292662	-0.612028
51479										5.014810	-7.271018	3.982774	0.005329	0.005813	-0.003338	0.100192	-0.253527	-0.354333	0.731724	-0.065898	-0.292644	-0.612043
51480										4.993514	-7.281778	3.981867	0.003575	-0.000067	-0.008912	0.098933	-0.256258	-0.351622	0.731729	-0.065915	-0.292641	-0.612037
51481										5.017591	-7.323300	3.956727	0.006428	0.001707	-0.007049	0.100550	-0.255716	-0.345048	0.731728	-0.065920	-0.292642	-0.612037
51482										5.018824	-7.321566	3.933070	0.007460	0.006369	-0.005093	0.104561	-0.260001	-0.335101	0.731722	-0.065901	-0.292634	-0.612050
51483										4.986978	-7.309361	3.908990	0.011173	0.009532	-0.006746	0.104943	-0.250016	-0.344939	0.731702	-0.065872	-0.292646	-0.612072
51484										5.007840	-7.298490	3.935932	0.010897	0.006132	-0.006868	0.108119	-0.261895	-0.345076	0.731686	-0.065848	-0.292654	-0.612089
51485										5.007102	-7.298877	3.961436	0.010382	0.008228	-0.006795	0.109603	-0.248749	-0.346380	0.731669	-0.065825	-0.292664	-0.612107
51486										4.985699	-7.253778	3.939174	0.006704	0.005106	-0.006925	0.101073	-0.254273	-0.347507	0.731648	-0.065822	-0.292659	-0.612135
51487										5.008541	-7.296531	3.938670	0.006359	0.001623	-0.003479	0.099416	-0.254337	-0.351265	0.731654	-0.065818	-0.292647	-0.612134
51488										4.997640	-7.274310	3.939821	0.007770	0.000958	-0.008851	0.101035	-0.251785	-0.344820	0.731654	-0.065819	-0.292655	-0.612130
51489										4.976506	-7.284958	3.938957	0.007389	-0.002567	-0.003621	0.103261	-0.256370	-0.346866	0.731672	-0.065821	-0.292648	-0.612112
51490										5.020095	-7.261873	3.942311	0.008009	0.004315	-0.006945	0.103743	-0.251238	-0.346420	0.731663	-0.065810	-0.292649	-0.612123
51491										4.999818	-7.271368	3.917235	0.008215	-0.001221	-0.005353	0.101724	-0.251110	-0.341709	0.731674	-0.065810	-0.292650	-0.612109
